chr	start	end	gene	oocyte	sperm	two_cell	four_cell	blast
chr1_136268123_136346104	chr1	136268123	136346104	Camsap2	0.710435383552177	0.779658990362771	0.553388578063971	0.488146520982512	0.294915254237288
chr1_136415271_136440158	chr1	136415271	136440158	Ddx59	0.708078123194268	0.738778811160534	0.575960037464877	0.517971758664955	0.219049648412529
chr1_136466343_136531511	chr1	136466343	136531511	Kif14	0.850475700694266	0.943908433076958	0.691757191477458	0.610011088230635	0.359714699824548
chr1_136624901_136630053	chr1	136624901	136630053	Zfp281	0.389772727272727	0.291316912068254	0.161596696490021	0.135839005622965	0.106758373205742
chr1_13668771_13701723	chr1	13668771	13701723	Xkr9	0.406324379462768	0.94578313253012	0.345271991607972	0.251849242691088	0.115057915057915
chr1_136842571_136960448	chr1	136842571	136960448	Nr5a2	0.74284904233871	0.778499704666273	0.648978490998584	0.624866691824312	0.267835253738661
chr1_138062861_138175708	chr1	138062861	138175708	Ptprc	0.378007536960093	0.841482321799962	0.404906662099675	0.348178137651822	0.217322721732272
chr1_138273738_138289462	chr1	138273738	138289462	Atp6v1g3	0.372643789270179	0.739256572982774	0.335961047994435	0.333914559721011	0.164291072768192
chr1_138482875_138620141	chr1	138482875	138620141	Nek7	0.728071527670726	0.81262899113755	0.654155048337814	0.645527384013772	0.381740084079693
chr1_138825186_138848577	chr1	138825186	138848577	Lhx9	0.140819964349376	0.186373322582503	0.114310809962984	0.0952582557154953	0.0483782297965915
chr1_138851983_138856852	chr1	138851983	138856852	2310009B15Rik	0.251870324189526	0.307015866947046	0.16017634092579	0.107712765957447	0.0487319741422178
chr1_138963435_139178960	chr1	138963435	139178960	Dennd1b	0.778341013824885	0.871503666688299	0.672503928010284	0.659890424099319	0.352456028433427
chr1_139197056_139377100	chr1	139197056	139377100	Crb1	0.608851199151981	0.870974397449123	0.580547112462006	0.522559299874596	0.312151476008947
chr1_139422288_139453005	chr1	139422288	139453005	Zbtb41	0.641633548033438	0.601680672268908	0.560750446694461	0.548226509023024	0.285144927536232
chr1_139454772_139494091	chr1	139454772	139494091	Aspm	0.769638739431207	0.808861671469741	0.656627811240629	0.625968462309726	0.315741935483871
chr1_139501702_139523752	chr1	139501702	139523752	F13b	0.473448017950636	0.776025719534599	0.428266286934852	0.388426311407161	0.239166322740404
chr1_139547053_139560272	chr1	139547053	139560272	Cfhr1	0.350931677018634	0.911669890393295	0.469170800850461	0.470588235294118	0.262565641410353
chr1_139697623_139781243	chr1	139697623	139781243	Gm4788	0.579476439790576	0.788806088473125	0.505092541890264	0.409974905897114	0.229408175716901
chr1_139804167_139858718	chr1	139804167	139858718	Cfhr2	0.674148188209843	0.763995754842133	0.594298838151851	0.529895666131621	0.335338680926916
chr1_140084708_140183764	chr1	140084708	140183764	Cfh	0.562155282138311	0.853978671041838	0.520819508958195	0.508489173228346	0.267489711934156
chr1_140246158_140612067	chr1	140246158	140612067	Kcnt2	0.489638966032899	0.887120239623449	0.462997383379951	0.430931486572214	0.25202212346942
chr1_14168954_14310235	chr1	14168954	14310235	Eya1	0.771813301792376	0.864596729744626	0.668611801017579	0.667811210505708	0.342319821552188
chr1_143598800_143702893	chr1	143598800	143702893	Cdc73	0.784597341673182	0.754663672257036	0.698262749179409	0.638965751871173	0.373533246414602
chr1_143640664_143654614	chr1	143640664	143654614	B3galt2	0.869071146245059	0.913309535951045	0.800803673938002	0.829931972789116	0.499808208668968
chr1_143716338_143749676	chr1	143716338	143749676	Glrx2	0.314271381991472	0.610000553740517	0.242848297213622	0.153958430639888	0.071637841413855
chr1_143750790_143777068	chr1	143750790	143777068	Ro60	0.712561983471074	0.704898175486411	0.571858792036139	0.50626517727052	0.25126148272739
chr1_143777272_143807466	chr1	143777272	143807466	Uchl5	0.535531998429525	0.616736118932312	0.413567390657542	0.421558761042156	0.248225625700411
chr1_143999338_144004161	chr1	143999338	144004161	Rgs2	0.30790802019069	0.618668365721567	0.348409687773563	0.315017064846416	0.241188666205943
chr1_144138654_144177372	chr1	144138654	144177372	Rgs13	0.404321954274977	0.921896409975336	0.463662570171446	0.413047910295617	0.221140142517815
chr1_144242296_144249242	chr1	144242296	144249242	Rgs1	0.389301634472511	0.953709198813056	0.473387601753287	0.426371511068335	0.235221674876847
chr1_144516648_144567667	chr1	144516648	144567667	Rgs21	0.416044170185125	0.810083210964268	0.397204505360293	0.415738542997992	0.251875151221873
chr1_144752683_144775435	chr1	144752683	144775435	Rgs18	0.43695652173913	0.923746373808537	0.481941309255079	0.438233264320221	0.26029526029526
chr1_146494760_146902472	chr1	146494760	146902472	Brinp3	0.52208640395393	0.677739857428462	0.443572016776146	0.415991417036054	0.240069444444444
chr1_14753346_14755992	chr1	14753346	14755992	Msc	0.0646017699115044	0.0336578581363004	0.0450316337923335	0.0258485052820859	0.0174672489082969
chr1_14872648_14918862	chr1	14872648	14918862	Trpa1	0.814756049186831	0.799049097613041	0.696154632849253	0.706234543797996	0.387481851911599
chr1_149829618_149961290	chr1	149829618	149961290	Pla2g4a	0.404566791311958	0.876562594359563	0.361075886004138	0.322888464781856	0.188026581227008
chr1_150100031_150108227	chr1	150100031	150108227	Ptgs2	0.390204081632653	0.629053606882859	0.303470540758676	0.322702702702703	0.146125461254613
chr1_150319417_150333906	chr1	150319417	150333906	Pdc	0.426658163265306	0.644994246260069	0.345049983876169	0.271704180064309	0.161639962299717
chr1_150361305_150393080	chr1	150361305	150393080	Odr4	0.764411027568922	0.723074438882609	0.642785234899329	0.642223355430903	0.373676248108926
chr1_150392838_150449935	chr1	150392838	150449935	Tpr	0.697767352966727	0.729515952011505	0.596499082240229	0.575716090985678	0.314699331848552
chr1_150449412_150466165	chr1	150449412	150466165	Prg4	0.409090909090909	0.961933636516759	0.47153860604922	0.382155225096761	0.199349064279902
chr1_150562524_150993435	chr1	150562524	150993435	Hmcn1	0.446167007105571	0.904651920706219	0.450418882215676	0.40083577015309	0.244147239870461
chr1_151182537_151184243	chr1	151182537	151184243	Gm47985	0.35474006116208	0.19774011299435	0.149878640776699	0.0804749340369393	0.0260545905707196
chr1_151192376_151194054	chr1	151192376	151194054	Gm8947	0.442798353909465	0.137207425343019	0.278677462887989	0.0753768844221105	0.00868403473613895
chr1_151198448_151199350	chr1	151198448	151199350	Gm47995	0.378612716763006	0.0168269230769231	0.174863387978142	0.0504959422903517	0.0166358595194085
chr1_151204121_151205065	chr1	151204121	151205065	3110040M04Rik	0.381044487427466	0.0144284128745838	0.154320987654321	0.0952380952380952	0.0177514792899408
chr1_151210131_151211072	chr1	151210131	151211072	Gm47996	0.382445141065831	0.00746268656716418	0.222100656455142	0.107858243451464	0.0301204819277108
chr1_151344477_151364422	chr1	151344477	151364422	Ivns1abp	0.361507261546513	0.440232285005872	0.365264376688537	0.343228474376015	0.220935283046185
chr1_151367699_151428455	chr1	151367699	151428455	Swt1	0.809362367974964	0.775798319327731	0.632907243526713	0.605910312047944	0.298972071373158
chr1_151428542_151458161	chr1	151428542	151458161	Trmt1l	0.740929498847227	0.784343131373725	0.596819457436857	0.554627652894638	0.266107807778536
chr1_151458004_151500955	chr1	151458004	151500955	Rnf2	0.550196298373528	0.645781497398779	0.416815377555703	0.382624576050091	0.160005689091168
chr1_151571186_151721939	chr1	151571186	151721939	Fam129a	0.340390374883817	0.886363974803806	0.270790333327916	0.17253007022179	0.0830285940873243
chr1_151755371_151822051	chr1	151755371	151822051	Edem3	0.75047905830824	0.889268480163983	0.645648242786383	0.630678363588986	0.299163449163449
chr1_151852403_152090125	chr1	151852403	152090125	1700025G04Rik	0.67934105630294	0.857749310532964	0.515775928339851	0.439152677397372	0.217482987916893
chr1_152370735_152386688	chr1	152370735	152386688	Tsen15	0.515617926663649	0.630484200954762	0.483982325324496	0.357287860332927	0.172255818215137
chr1_152399830_152510695	chr1	152399830	152510695	Colgalt2	0.638870094722598	0.831499572232944	0.536041609865565	0.474614878827729	0.255783930694751
chr1_152516760_152766351	chr1	152516760	152766351	Rgl1	0.566327984047099	0.898785029781417	0.410374266575005	0.316146855313436	0.148430893824808
chr1_152750551_152757544	chr1	152750551	152757544	Apobec4	0.520718921617574	0.957944893308473	0.271230502599653	0.149033297529538	0.0473325310870437
chr1_152766542_152775597	chr1	152766542	152775597	Arpc5	0.315765033666125	0.414055080721747	0.18562464346834	0.185861795075457	0.0993642571226748
chr1_152800194_152836991	chr1	152800194	152836991	Ncf2	0.619416073455071	0.902361764568873	0.429447852760736	0.338558664597935	0.153046421663443
chr1_152836995_152902646	chr1	152836995	152902646	Smg7	0.640451316339323	0.793777404608639	0.513196869888147	0.503568075117371	0.280904280904281
chr1_15287254_15723750	chr1	15287254	15723750	Kcnb2	0.722947009962955	0.843083088976191	0.619529024270036	0.552736428941717	0.28978299302547
chr1_152954993_153119261	chr1	152954993	153119261	Nmnat2	0.523697043584273	0.819847364712346	0.363398778646004	0.276660724403355	0.108138600986729
chr1_153122756_153186447	chr1	153122756	153186447	Lamc2	0.776498867470993	0.852174562473549	0.616050079256334	0.566547455295736	0.296965024750467
chr1_153218922_153332786	chr1	153218922	153332786	Lamc1	0.784733564720294	0.856665947190445	0.605989132381919	0.56834896484097	0.263098913664951
chr1_153425162_153452574	chr1	153425162	153452574	Shcbp1l	0.541338112305854	0.758084272415483	0.383771929824561	0.279109697933227	0.126219790241678
chr1_153455758_153487660	chr1	153455758	153487660	Dhx9	0.438712887709405	0.480562945164335	0.443298059964727	0.386571629707849	0.233295901179113
chr1_153503015_153550045	chr1	153503015	153550045	Npl	0.326502886901393	0.768432166109449	0.231993657376349	0.106213017751479	0.0365188313973953
chr1_153653025_153700323	chr1	153653025	153700323	Rgs8	0.324477005914026	0.810148008187687	0.23850329759074	0.12575807437356	0.0520783888248457
chr1_153740349_153745468	chr1	153740349	153745468	Rgs16	0.346062052505967	0.631178707224335	0.25703125	0.19758389261745	0.0675138999205719
chr1_153749426_153764221	chr1	153749426	153764221	Rnasel	0.322415865384615	0.628377422549158	0.237821434275675	0.107399365291465	0.0590054722817035
chr1_153779381_153844142	chr1	153779381	153844142	Rgsl1	0.828275802104165	0.863155279503106	0.720926688004877	0.670918770755363	0.368166389831732
chr1_153849542_153900228	chr1	153849542	153900228	Teddm2	0.364792698320225	0.7106459509417	0.263217152927355	0.182584125353198	0.111068467915259
chr1_153874345_153876871	chr1	153874345	153876871	Teddm1b	0.445017182130584	0.966281310211946	0.417998317914214	0.342127659574468	0.207547169811321
chr1_153891742_153893058	chr1	153891742	153893058	Teddm1a	0.415512465373961	0.963249516441006	0.45	0.249450549450549	0.248796147672552
chr1_153899944_153909723	chr1	153899944	153909723	Glul	0.52314425180946	0.516074923119933	0.345103780897425	0.34827615707075	0.176001082251082
chr1_154201187_154205689	chr1	154201187	154205689	Zfp648	0.146800825593395	0.283734626710549	0.117022866537139	0.0713198934956257	0.0387409200968523
chr1_154390731_154884501	chr1	154390731	154884501	Cacna1e	0.650821008190041	0.832188065099458	0.565923345954852	0.532444350185131	0.308489038525791
chr1_155096361_155099636	chr1	155096361	155099636	Ier5	0.0120986505351326	0.0363933166890724	0.0153499355946758	0.0221061581440544	0.0155688622754491
chr1_155127277_155146814	chr1	155127277	155146814	Mr1	0.316397228637413	0.953329184816428	0.238310982239942	0.145233265720081	0.0745238752415126
chr1_155158715_155208256	chr1	155158715	155208256	Stx6	0.674742857142857	0.773685255010915	0.569000650336007	0.533981013219768	0.286917337667135
chr1_155212471_155244444	chr1	155212471	155244444	BC034090	0.769460246982101	0.7917819885033	0.63459437588509	0.608750343960061	0.313135813469964
chr1_155275701_155417415	chr1	155275701	155417415	Xpr1	0.826548672566372	0.873659346271706	0.710034054391098	0.645119016416879	0.321223709369025
chr1_155558120_155691330	chr1	155558120	155691330	Acbd6	0.793535646636844	0.856981245470454	0.639606668141326	0.593992827256426	0.315715934633376
chr1_155698031_155751684	chr1	155698031	155751684	Lhx4	0.16392105692383	0.431791881787431	0.112280045926678	0.0793285055957867	0.0363909915839955
chr1_155776029_155812889	chr1	155776029	155812889	Qsox1	0.727710843373494	0.809303510037774	0.562230947537727	0.532547757475083	0.271782573940847
chr1_155844964_155973255	chr1	155844964	155973255	Cep350	0.812029717115916	0.868702031329443	0.700136289773025	0.641992073829781	0.333320006396929
chr1_156004599_156036480	chr1	156004599	156036480	Tor1aip1	0.611499703615886	0.4991961414791	0.456672950659819	0.384826040953507	0.19669846714546
chr1_156035403_156068861	chr1	156035403	156068861	Tor1aip2	0.595233306516492	0.510224948875256	0.435444336772502	0.349986512004316	0.157115260785576
chr1_156075966_156205026	chr1	156075966	156205026	Fam163a	0.4196170993968	0.760917030567686	0.319240498012549	0.217028610823854	0.107770076606389
chr1_156255296_156303664	chr1	156255296	156303664	Tdrd5	0.72864	0.728773152393178	0.598139942542728	0.555154794108807	0.257875562540181
chr1_156310727_156328035	chr1	156310727	156328035	Nphs2	0.63837872070931	0.704570615214297	0.469433359936153	0.462415856394914	0.247243180499129
chr1_156323509_156421159	chr1	156323509	156421159	Axdnd1	0.823225546759694	0.884499144303244	0.700956337977721	0.650711995824946	0.367507369800197
chr1_156366040_156366484	chr1	156366040	156366484	Gm2000	0.94047619047619	0.0173913043478261	0.95093062605753	0.963244613434727	0.714285714285714
chr1_156424525_156474331	chr1	156424525	156474331	Soat1	0.704262959211859	0.8243798724309	0.613733463736037	0.573143468118196	0.276767963646691
chr1_156558786_156649568	chr1	156558786	156649568	Abl2	0.750226608923356	0.84810372591482	0.598136836526929	0.557799971866648	0.271806613535291
chr1_156653617_156674356	chr1	156653617	156674356	Tor3a	0.439430284857571	0.602788671023965	0.294249504267609	0.221736667475925	0.0944976076555024
chr1_156678532_156719086	chr1	156678532	156719086	Fam20b	0.647100612734215	0.701743955608403	0.500289491460002	0.414985170418632	0.235691121044789
chr1_156804166_156939626	chr1	156804166	156939626	Ralgps2	0.755705144801568	0.801907760696425	0.626935986089207	0.598655620491084	0.300606419168762
chr1_156838562_156861078	chr1	156838562	156861078	Angptl1	0.80284316010254	0.94874044366462	0.742021276595745	0.703621677957269	0.366951666375851
chr1_157099139_157108680	chr1	157099139	157108680	Tex35	0.556504269211452	0.802104320573092	0.363440280399029	0.264156537207234	0.131007751937985
chr1_157135182_157412595	chr1	157135182	157412595	Rasal2	0.780065494786766	0.809206775796075	0.683124655484684	0.681273459051237	0.358995260091175
chr1_157458577_157492638	chr1	157458577	157492638	Cryzl2	0.888901760889713	0.885922180427946	0.755968887385864	0.728642102931404	0.345638645712478
chr1_157506728_157568425	chr1	157506728	157568425	Sec16b	0.815346631148074	0.786133433003177	0.682088056133858	0.605895292564892	0.31293182512993
chr1_15805646_15844052	chr1	15805646	15844052	Terf1	0.602510460251046	0.634725708139118	0.532934131736527	0.488991888760139	0.210416084892488
chr1_158245269_158356326	chr1	158245269	158356326	Brinp2	0.372146569304651	0.866536321251316	0.339055007482972	0.265551927997882	0.160747204129286
chr1_158362273_158691781	chr1	158362273	158691781	Astn1	0.577563516471338	0.887716957621679	0.516932647714058	0.483152044316452	0.27366213552984
chr1_15853862_15892722	chr1	15853862	15892722	Sbspon	0.792641648270787	0.699535259648414	0.639129359386594	0.61085430576956	0.290874970677926
chr1_158711727_158980490	chr1	158711727	158980490	Pappa2	0.554929682545604	0.854510218463707	0.494834266035299	0.433727995388938	0.252183442367084
chr1_159232320_159347640	chr1	159232320	159347640	Cop1	0.680283224400871	0.741893706830391	0.664411243812724	0.633274354704413	0.318582801405723
chr1_159523769_159931729	chr1	159523769	159931729	Tnr	0.356751248344033	0.871769006524455	0.344314633197314	0.292676931038944	0.164828716886703
