gene	Oocyte	Sperm	Zygote	Two-cell	Four-cell	Eight-cell	Morula	Blast
Uchl5	0.535531998429525	0.616736118932312	0.3664860599	0.2270575667	0.3855129503	0.3100651139	0.294337153	0.1152573787
Rgs2	0.30790802019069	0.618668365721567	0.2585541172	0.2020954469	0.3209328641	0.2985975578	0.2092418	0.09885159091
Rgs13	0.404321954274977	0.921896409975336	0.2567853985	0.2745158883	0.386358541	0.3649461516	0.2800438346	0.1765918812
Rgs1	0.389301634472511	0.953709198813056	0.2047426733	0.2595238111	0.5246543548	0.356500025	0.3176870857	0.1584881091
Rgs21	0.416044170185125	0.810083210964268	0.3192106229	0.2494705804	0.3482622007	0.3166624325	0.2911904894	0.158130798
Rgs18	0.43695652173913	0.923746373808537	0.2714350848	0.4172156895	0.2957856078	0.2988546151	0.2644389091	0.1556806875
Brinp3	0.52208640395393	0.677739857428462	0.3311990634	0.2775041662	0.3434960329	0.3790395124	0.3349984415	0.1703412203
Msc	0.0646017699115044	0.0336578581363004	0.01512916495	0.01056711	0.007516016	0.009077875248	0.0139089981	0.01423937857
Trpa1	0.814756049186831	0.799049097613041	0.5864756762	0.2832579366	0.5639074871	0.5000329795	0.4394039945	0.1760742092
Pla2g4a	0.404566791311958	0.876562594359563	0.2240300916	0.2051034401	0.2602629341	0.2529605415	0.222209983	0.1440759424
Ptgs2	0.390204081632653	0.629053606882859	0.2151728	0.1020157667	0.1912275164	0.1394192589	0.1464877815	0.08176970303
Pdc	0.426658163265306	0.644994246260069	0.1816017273	0.162186829	0.1738821532	0.195588844	0.1376994571	0.1140086462
Odr4	0.764411027568922	0.723074438882609	0.4648502591	0.2265043587	0.4485357017	0.3557903658	0.3908321646	0.1476738028
Tpr	0.697767352966727	0.729515952011505	0.4221848686	0.2774070081	0.3918817266	0.3900877951	0.337479188	0.1562244454
Prg4	0.409090909090909	0.961933636516759	0.2887128607	0.2034296691	0.3201631594	0.3037624261	0.2895559226	0.09917894
Hmcn1	0.446167007105571	0.904651920706219	0.2797117319	0.2328018462	0.3245187112	0.3110496675	0.2637831756	0.1558888601
Gm47985	0.35474006116208	0.19774011299435	0.01885085714	0.01765712593	0.01743908857	0.04425004286	0.01289267143	0.02303034706
Gm8947	0.442798353909465	0.137207425343019	0.02624270789	0.04037360286	0.01585367895	0.02584914737	0.03051928947	0.02149305455
Gm47995	0.378612716763006	0.0168269230769231	0.01176739167	0.01395533478	0.0070361625	0.0164625125	0.0220739375	0.02577152565
3110040M04Rik	0.381044487427466	0.0144284128745838	0.01041283333	0.0136086037	0.007553862963	0.04177088889	0.006132540741	0.01596981
Gm47996	0.382445141065831	0.00746268656716418	0.007254103704	0.01447803913	0.01058464815	0.02696267037	0.009996344444	0.0155457208
Ivns1abp	0.361507261546513	0.440232285005872	0.2528035657	0.1396548331	0.2474189199	0.2133884617	0.1736403751	0.05687546316
Swt1	0.809362367974964	0.775798319327731	0.4404231473	0.2857021632	0.4266048981	0.3606684134	0.3517981059	0.1597133976
Trmt1l	0.740929498847227	0.784343131373725	0.4150525848	0.2582486695	0.2975957739	0.2818068349	0.2447652212	0.1037558486
Rnf2	0.550196298373528	0.645781497398779	0.3458145052	0.1846044263	0.245753405	0.2070317343	0.2013797159	0.08118506792
Fam129a	0.340390374883817	0.886363974803806	0.1815236522	0.1551981301	0.138180718	0.139443988	0.1181761905	0.06314335511
Edem3	0.75047905830824	0.889268480163983	0.440929821	0.2522516504	0.3667223786	0.3784564419	0.3284134811	0.1602194071
1700025G04Rik	0.67934105630294	0.857749310532964	0.3083788363	0.1931941972	0.2829236385	0.2470049249	0.2275079245	0.1152106087
Tsen15	0.515617926663649	0.630484200954762	0.2638828266	0.1575408245	0.2381187134	0.2537885639	0.1837149763	0.1098227616
Colgalt2	0.638870094722598	0.831499572232944	0.3034947235	0.1927235048	0.3114296171	0.2556475604	0.2668085927	0.130536866
Rgl1	0.566327984047099	0.898785029781417	0.261552638	0.1588284873	0.2143702762	0.1939401851	0.1919010689	0.08918789735
Apobec4	0.520718921617574	0.957944893308473	0.097035495	0.09739164242	0.07835116548	0.1186776952	0.08726369872	0.05001078085
Arpc5	0.315765033666125	0.414055080721747	0.1857950854	0.1029319798	0.1153883568	0.1456906196	0.1076727201	0.03771402476
Ncf2	0.619416073455071	0.902361764568873	0.2355156501	0.1265325946	0.169914109	0.1635835801	0.1603441954	0.06619763012
Smg7	0.640451316339323	0.793777404608639	0.3918534754	0.2422917967	0.3894155414	0.3569035235	0.3347849553	0.1212095454
Kcnb2	0.722947009962955	0.843083088976191	0.395407922	0.2519412577	0.397298586	0.3752781993	0.3332517176	0.1647415818
Nmnat2	0.523697043584273	0.819847364712346	0.2475265242	0.1482483952	0.1789576272	0.1730094236	0.1590710655	0.08505632349
Lamc2	0.776498867470993	0.852174562473549	0.3731094706	0.1750889279	0.3225058396	0.2843589303	0.298422914	0.1234701169
Lamc1	0.784733564720294	0.856665947190445	0.3761283659	0.1731737814	0.3185974664	0.2995225843	0.2773371631	0.1160087774
Shcbp1l	0.541338112305854	0.758084272415483	0.2240851301	0.1450125909	0.2011847382	0.1996922161	0.1637800444	0.06246551881
Dhx9	0.438712887709405	0.480562945164335	0.3295266434	0.2648746932	0.3098553926	0.32607596	0.3013411322	0.1224591129
Npl	0.326502886901393	0.768432166109449	0.1304681116	0.08332509405	0.08356027679	0.06715530611	0.06422735233	0.04943188281
Rgs8	0.324477005914026	0.810148008187687	0.1446676946	0.08953824383	0.09048098642	0.0666238644	0.07089241978	0.04313413071
Rgs16	0.346062052505967	0.631178707224335	0.1126027476	0.09593763889	0.1333389045	0.07280078654	0.09364525577	0.05816455588
Rnasel	0.322415865384615	0.628377422549158	0.1217246515	0.1348110104	0.07265420185	0.05168271341	0.06040718944	0.05253556837
Rgsl1	0.828275802104165	0.863155279503106	0.5053847355	0.237288968	0.397653646	0.3843199004	0.3622387517	0.1724800049
Teddm2	0.364792698320225	0.7106459509417	0.142256979	0.1065259316	0.1221445493	0.1079174261	0.1103576523	0.07938495196
Teddm1b	0.445017182130584	0.966281310211946	0.2631408966	0.1494754462	0.1467307862	0.1785995393	0.1140692517	0.09914785
Teddm1a	0.415512465373961	0.963249516441006	0.2159705722	0.1136229062	0.1393806353	0.1076538556	0.1155498389	0.05529595714
Glul	0.52314425180946	0.516074923119933	0.2229377856	0.0609716965	0.2024869631	0.1879814884	0.1220657481	0.05470404747
Zfp648	0.146800825593395	0.283734626710549	0.04983597456	0.03180029125	0.04574572672	0.05360755268	0.04273550265	0.04371122381
Cacna1e	0.650821008190041	0.832188065099458	0.3416946593	0.2110760076	0.363330286	0.3481922077	0.3005378652	0.1535028786
Ier5	0.0120986505351326	0.0363933166890724	0.007051509877	0.006619983302	0.0190705061	0.01892172378	0.01430564161	0.009378769799
Mr1	0.316397228637413	0.953329184816428	0.1483831724	0.1299000164	0.0694940474	0.09174447368	0.05794451961	0.0290924975
Stx6	0.674742857142857	0.773685255010915	0.3505191958	0.1486169156	0.3225668017	0.2555213066	0.2451403599	0.09089696856
BC034090	0.769460246982101	0.7917819885033	0.2897535816	0.1489649897	0.3079244011	0.2723294054	0.2687171856	0.1300771431
Xpr1	0.826548672566372	0.873659346271706	0.4582959792	0.2913513701	0.4309623783	0.3922741881	0.3820287613	0.1661712185
Acbd6	0.793535646636844	0.856981245470454	0.4500385532	0.2453131753	0.4059480044	0.3887801056	0.3297032449	0.1488238509
Lhx4	0.16392105692383	0.431791881787431	0.07564998886	0.05482343836	0.05189647506	0.04452722779	0.03449113764	0.02997601268
Qsox1	0.727710843373494	0.809303510037774	0.3117153628	0.1550123053	0.3104677806	0.2791975685	0.253736738	0.1120437788
Cep350	0.812029717115916	0.868702031329443	0.459042218	0.2564752157	0.4187684068	0.4172464225	0.3808101133	0.153763808
Tor1aip1	0.611499703615886	0.4991961414791	0.3347254691	0.1393060126	0.2846916013	0.2908241076	0.1994054076	0.1112917298
Tor1aip2	0.595233306516492	0.510224948875256	0.3378241455	0.1471473508	0.2664479056	0.2172860047	0.22269001	0.07864333664
Fam163a	0.4196170993968	0.760917030567686	0.1910526464	0.151440798	0.1600673078	0.1294562485	0.1486119286	0.08016069738
Tdrd5	0.72864	0.728773152393178	0.4265071155	0.2285903492	0.3642403724	0.3608535045	0.3183657757	0.1326812273
Nphs2	0.63837872070931	0.704570615214297	0.2881655155	0.1580849294	0.2522057428	0.1867249821	0.2931097834	0.1016223051
Axdnd1	0.823225546759694	0.884499144303244	0.4220215289	0.2294137362	0.3754962429	0.3639718196	0.359804249	0.1614694872
Gm2000	0.94047619047619	0.0173913043478261	0.319626137	0.06583227273	0.3690759107	0.2805622	0.1635134464	0.125841325
Soat1	0.704262959211859	0.8243798724309	0.3874124603	0.2209584455	0.3007440059	0.3333889115	0.2834324155	0.1244228007
Abl2	0.750226608923356	0.84810372591482	0.4377688642	0.2250878287	0.3840934304	0.3223459526	0.3286008441	0.1412509268
Tor3a	0.439430284857571	0.602788671023965	0.1570125217	0.09141508333	0.09391670906	0.1169681844	0.1241353468	0.05602062022
Fam20b	0.647100612734215	0.701743955608403	0.343286049	0.1904621842	0.2804067085	0.2539992851	0.2420559295	0.114015808
Ralgps2	0.755705144801568	0.801907760696425	0.4255313751	0.2586072128	0.3743935333	0.360999153	0.3539365427	0.1547007985
Angptl1	0.80284316010254	0.94874044366462	0.4478502206	0.2702287836	0.4616903446	0.461754207	0.426854686	0.1804682294
Tex35	0.556504269211452	0.802104320573092	0.213743483	0.1712786333	0.2169719521	0.1816937527	0.1785775548	0.1301703536
Rasal2	0.780065494786766	0.809206775796075	0.4780458082	0.3170199651	0.4845700138	0.435644358	0.3934732199	0.1769704895
Cryzl2	0.888901760889713	0.885922180427946	0.442728193	0.2379849631	0.38222105	0.4473998363	0.3972540473	0.1484042395
Sec16b	0.815346631148074	0.786133433003177	0.430692624	0.2245806208	0.3682357519	0.3412237457	0.3308141307	0.142391827
Terf1	0.602510460251046	0.634725708139118	0.3566034758	0.2498411805	0.4510080335	0.3315215287	0.3304951052	0.1061789109
Brinp2	0.372146569304651	0.866536321251316	0.1994112117	0.146581819	0.2042506403	0.193605917	0.1769025623	0.1141377634
Astn1	0.577563516471338	0.887716957621679	0.3174709309	0.2437126921	0.3567880846	0.3491113604	0.3185969742	0.1755919436
Sbspon	0.792641648270787	0.699535259648414	0.3972678264	0.2150806609	0.3124955098	0.3087563662	0.3045068582	0.1394707265
Pappa2	0.554929682545604	0.854510218463707	0.3713676971	0.2906380975	0.3873475089	0.383017402	0.331277819	0.1532753876
Cop1	0.680283224400871	0.741893706830391	0.4753849593	0.27721669	0.4587547369	0.4533366232	0.4213404288	0.1484168383
Tnr	0.356751248344033	0.871769006524455	0.1776036725	0.1724913375	0.2089693036	0.2052433044	0.1661382972	0.1107633763
4930523C07Rik	0.346374436706268	0.827176007372037	0.1681954626	0.1537993085	0.1205212766	0.1527614957	0.122561789	0.06322614071
Tnn	0.664124813743536	0.858408566029813	0.328978771	0.1791240672	0.2699930834	0.2853908021	0.2947634652	0.1123543463
Mrps14	0.539833531510107	0.62966537966538	0.3221799809	0.1615520289	0.2451640526	0.2583240922	0.2411061247	0.04731462979
Cacybp	0.362046117148158	0.377949606719104	0.2663312434	0.06218365256	0.2326143263	0.2127352743	0.2262010146	0.08683692805
Rabgap1l	0.685877703036522	0.868228907832868	0.4167057255	0.2837441668	0.398961319	0.400228155	0.3513651555	0.1661429678
Gpr52	0.744505494505495	0.974129353233831	0.67554115	0.32966944	0.5624305524	0.6723378864	0.3216675045	0.1756033941
4930444P10Rik	0.496722654649734	0.570514339890969	0.329778556	0.1718446495	0.290647521	0.2321151918	0.243425493	0.08808417869
Rc3h1	0.69201213346815	0.763001262550352	0.4144968699	0.2455395714	0.4089116597	0.363366314	0.3280234262	0.1483944504
Serpinc1	0.833850171372613	0.923820170885571	0.3433935826	0.2113408852	0.3108505101	0.2525932182	0.28336573	0.1207085591
Zbtb37	0.632062880023728	0.697452752670501	0.4128583996	0.1832652931	0.3033556627	0.2088435346	0.2134323422	0.08419137784
Rpl7	0.338144329896907	0.597821152973218	0.23388754	0.1609812194	0.130527175	0.08262339875	0.0669368481	0.04736315455
Dars2	0.854385423100679	0.830427631578947	0.4332122348	0.2327746221	0.3811852276	0.3796061073	0.3148094692	0.1358567432
Rdh10	0.582905752092898	0.78433064073406	0.299410906	0.1683332354	0.277472833	0.2915231476	0.29206835	0.1056278012
Cenpl	0.431818181818182	0.403034399879826	0.3116786726	0.1130842662	0.2793177896	0.3014491978	0.2028678978	0.09958848395
Klhl20	0.740214994487321	0.825716675537982	0.4665430361	0.1825492255	0.3867980519	0.3957484323	0.3839452169	0.1751385744
Ankrd45	0.399566473988439	0.812465322729795	0.1654442119	0.1510624165	0.1187681444	0.1042232665	0.1010104956	0.07102207985
Tex50	0.437054631828979	0.960092807424594	0.1722351435	0.15131974	0.1543911152	0.08813925306	0.0672472098	0.03985868889
Prdx6	0.318939913182545	0.517576730906495	0.1824997269	0.1133909772	0.1788396564	0.1893751468	0.2022098092	0.09821007453
Tnfsf4	0.341204965183167	0.683989941324392	0.1087572829	0.1190038324	0.09935826667	0.1563164291	0.09936429333	0.123497608
Tnfsf18	0.39205298013245	0.940532825880114	0.2894610513	0.3026902941	0.211217792	0.221555778	0.1537321075	0.1028379217
Fasl	0.422169811320755	0.663656884875847	0.1636317741	0.1027980087	0.1760272873	0.1281187269	0.1640949175	0.07021232143
Suco	0.695937090432503	0.719405673120216	0.4646460024	0.2539375621	0.5031229188	0.4517593135	0.3339092983	0.1864590353
4930558K02Rik	0.443998854196505	0.616069712308579	0.1652664491	0.1283962791	0.1812572512	0.1348148344	0.1468296857	0.09520219013
Pigc	0.506902502157032	0.530973451327434	0.2595043176	0.1283942914	0.1444019093	0.1715815695	0.1814071176	0.09150165814
Dnm3	0.845255265635989	0.853035186055284	0.4845366668	0.300483726	0.4684066203	0.4529578055	0.4115822699	0.1884634473
Stau2	0.773707817172149	0.870178835858298	0.480385327	0.2902602117	0.4406722481	0.3932997463	0.3595096792	0.1703912854
Eef1aknmt	0.737328519855596	0.779374077813155	0.360972793	0.1761585613	0.2943101475	0.2578676938	0.237346632	0.0831013943
Vamp4	0.57134174137669	0.566322658977083	0.3454138766	0.2182767143	0.318925101	0.2948326129	0.3105474599	0.1332403496
Myoc	0.882948434039861	0.766130317030429	0.4254658921	0.1665250014	0.3303307829	0.3231878633	0.3326032414	0.1378294414
Myocos	0.827810044414076	0.758991596638655	0.340870913	0.1818547678	0.2641254861	0.309850688	0.2730916648	0.1258491017
Prrc2c	0.678563205157725	0.76640866873065	0.3812541671	0.3139205561	0.4193471197	0.4192863815	0.337145097	0.1303540747
Fmo4	0.613680528565876	0.846998535871157	0.3751062418	0.2504502629	0.3532287699	0.245742	0.2854971609	0.1451865179
Fmo1	0.381124788800386	0.784862863094549	0.3255577607	0.1671467514	0.2856753485	0.292826053	0.2844598793	0.1609224291
Fmo2	0.418310571573091	0.748416518875095	0.1220269301	0.19976776	0.1243295884	0.13797142	0.1126491963	0.09458399099
Fmo6	0.62266608771168	0.947513269117358	0.3415952108	0.2643889963	0.3387809131	0.2884151587	0.2768983859	0.1439796317
Fmo3	0.852227260602827	0.900120336943442	0.4875418122	0.3121699116	0.4607273978	0.487558103	0.4270988694	0.2035759445
Mroh9	0.414864528958489	0.948139435414885	0.2120118416	0.2027727062	0.2473870527	0.2611269174	0.2388078068	0.1425488545
Prrx1	0.330865384615385	0.672232742296437	0.2133111526	0.2074801468	0.2251320306	0.2323374795	0.2094151706	0.1407979878
Gorab	0.682300666502098	0.874592351022828	0.4737911023	0.1953313657	0.3676333689	0.3283259885	0.289616569	0.1003443821
Mettl11b	0.484123711340206	0.824379667549988	0.2551659719	0.1796676154	0.2737915874	0.2590634905	0.2191538738	0.1309893421
Kifap3	0.837954607601859	0.909519207538053	0.5107450232	0.2646247852	0.4628086806	0.4670467675	0.4409961132	0.1958817759
Scyl3	0.625145272054939	0.585738873862798	0.3721162086	0.1446506151	0.2973241515	0.2795983716	0.2468537793	0.1051005185
BC055324	0.69548235906783	0.893040349131001	0.4437109662	0.2039616021	0.3949967814	0.3809133714	0.3783473266	0.1480830735
Mettl18	0.218990590248075	0.341155866900175	0.05519479792	0.014397548	0.0807768625	0.04260662909	0.02347375	0.02219616429
Sele	0.453249475890985	0.785127201565558	0.1546801754	0.1412904348	0.1638516562	0.08072802444	0.08042136693	0.06225000566
Sell	0.413678373382625	0.714363070258562	0.09508472323	0.1081151385	0.09948395127	0.09473444187	0.1350229725	0.04172978983
Selp	0.668579193718859	0.910558908834365	0.3271420905	0.2272541048	0.2761032497	0.2458738849	0.2784414433	0.1300973393
F5	0.571333460148374	0.836067137135228	0.3196939257	0.2140871156	0.3315649786	0.3067644676	0.2906180182	0.1658700458
Slc19a2	0.390355562337861	0.634818457977723	0.1619908757	0.09660463873	0.1746531709	0.2036793723	0.1628530547	0.07659132471
Ccdc181	0.806666666666667	0.766918406634089	0.3870418821	0.2202092985	0.3237195	0.3742507362	0.2796881511	0.1309282636
Blzf1	0.703415081366033	0.839456869009585	0.3363280871	0.2351805354	0.3432124753	0.3449650065	0.3372017693	0.1372467419
Nme7	0.731804100386369	0.889585275392213	0.3981330008	0.249316642	0.3494829403	0.3330890485	0.3147037233	0.1432813248
Atp1b1	0.590577796556459	0.691744305024503	0.2918979673	0.1477811233	0.2493682719	0.2709635582	0.2291048895	0.1099483195
Dpt	0.395706269821908	0.925237191650854	0.1981505476	0.1215383457	0.1480381991	0.1253146286	0.1238358835	0.08596231654
Xcl1	0.516981132075472	0.958971218616044	0.3692732333	0.3241029286	0.3397726481	0.3534195929	0.3080870071	0.1667004286
Tbx19	0.596363636363636	0.849766454352442	0.2098182274	0.1882811954	0.1956597649	0.1655348369	0.169184875	0.08775487473
Sft2d2	0.698623853211009	0.670799654712391	0.3244497069	0.1736657205	0.2835390813	0.2361177726	0.2383784099	0.1156331437
Tiprl	0.541822139303483	0.571187726544719	0.3534832356	0.222808183	0.389396494	0.2684498518	0.2830736055	0.1221001319
Gpr161	0.378110716099543	0.945217724428553	0.123954395	0.1100964558	0.06473371355	0.07331999436	0.05268046193	0.04386123936
Dcaf6	0.740642058747076	0.749878968116744	0.4757031604	0.2859601185	0.4305895168	0.4289853462	0.3926994412	0.1767249542
Ube2w	0.613784034653465	0.702520268535163	0.3521673204	0.2552465494	0.340125335	0.3268428565	0.2908304739	0.1326700037
Mpc2	0.477722772277228	0.363677794234932	0.2455948648	0.1680473697	0.2607029576	0.1995148503	0.1923609282	0.07954882
Adcy10	0.513059841926985	0.925933793591786	0.2494996576	0.1640824755	0.2055789276	0.1885378647	0.1599764588	0.1049077063
Mpzl1	0.719522878900195	0.785457222313103	0.3333210801	0.1689878505	0.3665966703	0.2869328682	0.2702948066	0.128137973
Rcsd1	0.483274021352313	0.714938719538325	0.1604178409	0.1052172832	0.1179991528	0.1191495035	0.1025715109	0.0701849834
Creg1	0.368367137881582	0.513985697474427	0.1830673959	0.1513827333	0.1291900239	0.1497259626	0.1330290425	0.04737075
Cd247	0.450717488789238	0.818777875978871	0.162981916	0.1243201159	0.1570789984	0.1234016764	0.1199058092	0.06146455836
Pou2f1	0.674314393260441	0.778179608841569	0.3981303243	0.2287374418	0.3934136291	0.330859193	0.3062901118	0.1427150461
Dusp27	0.564442710365457	0.741318258060508	0.2356949677	0.1465024901	0.2000934518	0.2045267898	0.1437522441	0.1052387253
